,Episode,Mean,Stddev
1264,1264.00000,   0.13798,   1.22673
1265,1265.00000,  -1.37229,   1.18349
1266,1266.00000,   0.46796,   0.65813
1267,1267.00000,  -0.40674,   0.67909
1268,1268.00000,  -0.24936,   1.78315
1269,1269.00000,   0.18933,   2.38720
1270,1270.00000,  -1.36723,   1.26023
1271,1271.00000,   1.18213,   0.77649
1272,1272.00000,  -0.88975,   0.66690
1273,1273.00000,   0.12473,   1.18293
1274,1274.00000,   1.04434,   1.35583
1275,1275.00000,   1.78728,   0.01862
1276,1276.00000,   0.42344,   0.13379
1277,1277.00000,  -0.80081,   0.63723
1278,1278.00000,   0.75425,   0.65449
1279,1279.00000,   0.96198,   1.49323
1280,1280.00000,  -0.40655,   0.68622
1281,1281.00000,  -0.01461,   1.19734
1282,1282.00000,  -0.21081,   1.32438
1283,1283.00000,   1.13029,   0.63740
1284,1284.00000,   1.10093,   0.70815
1285,1285.00000,  -0.22851,   0.74526
1286,1286.00000,  -0.00537,   1.19751
1287,1287.00000,   0.76495,   0.62480
1288,1288.00000,   0.73795,   1.83651
1289,1289.00000,   1.12072,   1.42496
1290,1290.00000,   1.83390,   2.08565
1291,1291.00000,   0.24325,   0.04870
1292,1292.00000,   1.15546,   0.63583
1293,1293.00000,   0.52916,   1.81295
1294,1294.00000,  -0.03444,   0.66202
1295,1295.00000,   1.20067,   0.75335
1296,1296.00000,   1.60458,   1.12546
1297,1297.00000,  -0.41742,   0.68136
1298,1298.00000,  -0.77100,   0.71364
1299,1299.00000,   0.20501,   1.24512
1300,1300.00000,   0.25276,   0.07370
1301,1301.00000,  -0.81034,   0.70861
1302,1302.00000,   1.17671,   1.82699
1303,1303.00000,  -1.27773,   1.28779
1304,1304.00000,   1.07724,   0.66242
1305,1305.00000,   0.54259,   2.49059
1306,1306.00000,   0.52659,   0.66583
1307,1307.00000,  -0.36754,   0.72316
1308,1308.00000,  -0.53605,   1.36808
1309,1309.00000,  -1.45691,   0.00522
1310,1310.00000,   0.11572,   1.16251
1311,1311.00000,  -0.46722,   0.66126
1312,1312.00000,  -0.98916,   1.40327
1313,1313.00000,   1.31138,   0.73470
1314,1314.00000,  -0.90826,   1.82987
1315,1315.00000,   0.28210,   1.33466
1316,1316.00000,   0.15531,   1.26325
1317,1317.00000,   1.32012,   0.77322
1318,1318.00000,   0.68345,   0.71442
1319,1319.00000,   0.46344,   0.04931
1320,1320.00000,  -0.41238,   0.67147
1321,1321.00000,   1.02174,   0.69299
1322,1322.00000,   0.73252,   1.37729
1323,1323.00000,  -0.40892,   0.70858
1324,1324.00000,   0.67322,   1.40721
1325,1325.00000,  -0.90372,   0.70066
1326,1326.00000,  -1.15397,   1.12781
1327,1327.00000,  -0.18850,   0.71421
1328,1328.00000,  -0.17141,   0.72115
1329,1329.00000,  -0.48018,   0.68716
1330,1330.00000,   0.06531,   1.22669
1331,1331.00000,   1.97150,   0.64601
1332,1332.00000,   0.20612,   1.10652
1333,1333.00000,   0.56851,   0.69395
1334,1334.00000,  -1.42542,   1.21917
1335,1335.00000,   0.69082,   0.74423
1336,1336.00000,   0.06887,   2.11927
1337,1337.00000,  -0.33665,   1.80231
1338,1338.00000,  -0.48384,   0.68177
1339,1339.00000,   1.21166,   0.61633
1340,1340.00000,  -1.51032,   1.18606
1341,1341.00000,   2.54365,   0.71922
1342,1342.00000,   0.45237,   0.67365
1343,1343.00000,   0.70424,   0.67277
1344,1344.00000,  -0.66138,   0.64765
1345,1345.00000,  -0.24001,   1.36677
1346,1346.00000,  -0.89528,   0.72473
1347,1347.00000,  -1.25224,   0.07108
1348,1348.00000,   0.58304,   1.88438
1349,1349.00000,  -0.31968,   1.30350
1350,1350.00000,   0.02288,   1.22918
1351,1351.00000,   0.21531,   0.05329
1352,1352.00000,  -0.25124,   1.42937
1353,1353.00000,  -0.92478,   0.69630
1354,1354.00000,  -1.70255,   0.68165
1355,1355.00000,  -0.22183,   1.42597
1356,1356.00000,   1.50109,   1.22083
1357,1357.00000,   0.96104,   1.36226
1358,1358.00000,   0.59776,   0.66196
1359,1359.00000,   2.13119,   0.64463
1360,1360.00000,  -0.91511,   1.42008
1361,1361.00000,   0.05694,   0.01076
1362,1362.00000,   2.88172,   0.68221
1363,1363.00000,   1.98855,   1.32645
1364,1364.00000,  -0.23723,   0.70542
1365,1365.00000,   0.58044,   1.84531
1366,1366.00000,   0.56292,   0.71575
1367,1367.00000,   0.97521,   1.78741
1368,1368.00000,   1.67618,   1.23724
1369,1369.00000,  -1.26759,   0.04015
1370,1370.00000,  -0.30186,   0.76795
1371,1371.00000,   1.13422,   1.33104
1372,1372.00000,  -0.90006,   0.70314
1373,1373.00000,  -0.31727,   0.72284
1374,1374.00000,  -0.91655,   1.36453
1375,1375.00000,   0.05588,   1.22152
1376,1376.00000,  -0.34112,   0.72376
1377,1377.00000,   0.28798,   1.18762
1378,1378.00000,  -0.77570,   1.77416
1379,1379.00000,   1.47865,   1.20794
1380,1380.00000,   1.31771,   1.82595
1381,1381.00000,  -0.79697,   1.43209
1382,1382.00000,   0.10093,   2.13521
1383,1383.00000,   0.16592,   1.28229
1384,1384.00000,  -1.28187,   1.16903
1385,1385.00000,   0.12474,   1.22978
1386,1386.00000,  -0.82200,   0.69480
1387,1387.00000,   1.03398,   1.84006
1388,1388.00000,  -1.19202,   1.20164
1389,1389.00000,  -0.32303,   0.73713
1390,1390.00000,   0.59798,   0.62953
1391,1391.00000,   0.18414,   1.21081
1392,1392.00000,  -0.26671,   0.72480
1393,1393.00000,  -0.45330,   0.67211
1394,1394.00000,   0.09481,   1.21641
1395,1395.00000,  -1.34082,   0.04706
1396,1396.00000,   1.27186,   0.59333
1397,1397.00000,  -0.47830,   0.69407
1398,1398.00000,   1.26765,   0.72591
1399,1399.00000,   0.13619,   1.26676
1400,1400.00000,   1.96294,   0.74284
1401,1401.00000,  -0.96254,   0.70064
1402,1402.00000,   0.57362,   2.50969
1403,1403.00000,  -0.35244,   1.47274
1404,1404.00000,  -2.20994,   0.65571
1405,1405.00000,   0.68097,   0.64627
1406,1406.00000,   0.11799,   1.14775
1407,1407.00000,   0.20679,   1.14179
1408,1408.00000,   0.85316,   1.43246
1409,1409.00000,   0.65506,   1.79545
1410,1410.00000,  -0.48701,   0.72986
1411,1411.00000,   0.13831,   2.05016
1412,1412.00000,  -1.71207,   1.34741
1413,1413.00000,  -0.21395,   1.33438
1414,1414.00000,   0.17934,   1.19257
1415,1415.00000,   0.52323,   1.79796
1416,1416.00000,  -0.83080,   0.59182
1417,1417.00000,   1.25334,   0.71208
1418,1418.00000,  -0.93213,   0.72320
1419,1419.00000,  -0.86639,   1.41268
1420,1420.00000,   1.19622,   0.80304
1421,1421.00000,  -1.15400,   1.10768
1422,1422.00000,  -1.45951,   1.22382
1423,1423.00000,   1.06355,   0.66068
1424,1424.00000,   0.39092,   2.24268
1425,1425.00000,   0.33192,   0.17625
1426,1426.00000,  -0.26867,   0.74028
1427,1427.00000,   0.21479,   0.06088
1428,1428.00000,  -0.86464,   2.70922
1429,1429.00000,   0.20798,   0.06487
1430,1430.00000,   2.14727,   0.73239
1431,1431.00000,   1.30308,   1.89870
1432,1432.00000,   0.62908,   1.76714
1433,1433.00000,  -0.27999,   1.43610
1434,1434.00000,  -1.48436,   1.15995
1435,1435.00000,   0.25677,   1.22016
1436,1436.00000,   0.33126,   1.19545
1437,1437.00000,  -0.38817,   1.41206
1438,1438.00000,   0.01701,   1.23609
1439,1439.00000,   0.58342,   0.63062
1440,1440.00000,   0.04712,   1.17995
1441,1441.00000,  -0.31872,   0.67112
1442,1442.00000,   0.64886,   1.45223
1443,1443.00000,   0.18660,   0.00510
1444,1444.00000,   0.02588,   1.19196
1445,1445.00000,   0.22198,   1.17770
1446,1446.00000,   0.63436,   0.71734
1447,1447.00000,  -0.84535,   0.68155
1448,1448.00000,   1.10392,   1.35963
1449,1449.00000,   0.02505,   1.13869
1450,1450.00000,   0.74178,   1.42234
1451,1451.00000,   0.49842,   0.65326
1452,1452.00000,   0.20949,   1.29399
1453,1453.00000,  -0.29604,   0.66704
1454,1454.00000,   0.50594,   0.63509
1455,1455.00000,   0.20992,   2.13221
1456,1456.00000,   0.61444,   1.79773
1457,1457.00000,  -0.48161,   0.73662
1458,1458.00000,  -0.20927,   0.65250
1459,1459.00000,   0.10971,   1.21835
1460,1460.00000,  -0.44223,   0.71643
1461,1461.00000,   0.70417,   1.36860
1462,1462.00000,   0.74540,   0.76934
1463,1463.00000,   0.19059,   1.21666
1464,1464.00000,  -0.45338,   0.73562
1465,1465.00000,   1.05581,   1.43886
1466,1466.00000,   1.22387,   1.44332
1467,1467.00000,   1.15561,   1.86404
1468,1468.00000,   0.26653,   1.19529
1469,1469.00000,   1.16383,   0.79718
1470,1470.00000,   0.03756,   1.18649
1471,1471.00000,   1.98287,   0.65682
1472,1472.00000,  -0.52090,   0.66858
1473,1473.00000,   0.03509,   0.05706
1474,1474.00000,   0.56615,   1.39300
1475,1475.00000,   0.05580,   0.03447
1476,1476.00000,  -0.43306,   1.81273
1477,1477.00000,   0.05671,   1.19565
1478,1478.00000,  -1.41821,   1.21542
1479,1479.00000,  -0.30793,   1.81075
1480,1480.00000,  -0.45398,   0.74165
1481,1481.00000,  -0.43910,   1.37601
1482,1482.00000,   2.26113,   0.79996
1483,1483.00000,  -0.36086,   1.43708
1484,1484.00000,  -0.67292,   0.70074
1485,1485.00000,   0.55383,   1.44757
1486,1486.00000,   0.10629,   1.20492
1487,1487.00000,   1.52927,   1.26820
1488,1488.00000,   2.07563,   0.66039
1489,1489.00000,   0.05503,   1.21398
1490,1490.00000,   2.18488,   0.65522
1491,1491.00000,   0.88854,   1.44201
1492,1492.00000,   0.19416,   1.24877
1493,1493.00000,  -0.90778,   0.66946
1494,1494.00000,   0.12154,   1.22349
1495,1495.00000,   0.57502,   0.67781
1496,1496.00000,  -0.20046,   1.42617
1497,1497.00000,  -2.19854,   0.67352
1498,1498.00000,   0.54353,   1.35095
1499,1499.00000,   1.22422,   0.76794
1500,1500.00000,   1.16909,   0.73582
1501,1501.00000,  -0.32425,   0.68245
1502,1502.00000,   1.59729,   1.24294
1503,1503.00000,   0.12207,   2.04059
1504,1504.00000,   0.17204,   1.12072
1505,1505.00000,   1.87164,   1.19622
1506,1506.00000,   0.06175,   0.03700
1507,1507.00000,  -0.19259,   1.40612
1508,1508.00000,  -0.59699,   0.90122
1509,1509.00000,   0.50057,   0.77692
1510,1510.00000,   0.92389,   0.73877
1511,1511.00000,   0.08724,   1.23428
1512,1512.00000,   0.28848,   1.28832
1513,1513.00000,   0.57822,   1.81960
1514,1514.00000,   1.33930,   1.39894
1515,1515.00000,   1.01932,   0.69291
1516,1516.00000,   0.07597,   0.00817
1517,1517.00000,   0.21316,   1.24736
1518,1518.00000,  -0.96546,   1.83492
1519,1519.00000,  -0.83410,   0.70601
1520,1520.00000,   0.51372,   0.69052
1521,1521.00000,   0.57326,   0.68159
1522,1522.00000,   1.16326,   0.63907
1523,1523.00000,  -1.36166,   1.23536
1524,1524.00000,  -0.70273,   0.65682
1525,1525.00000,  -0.66619,   0.76376
1526,1526.00000,  -0.19584,   1.31396
1527,1527.00000,   0.19992,   0.13085
1528,1528.00000,   0.59701,   1.90377
1529,1529.00000,   0.16163,   1.25255
1530,1530.00000,   1.03251,   0.62546
1531,1531.00000,   0.82815,   0.68200
1532,1532.00000,   2.11546,   0.65083
1533,1533.00000,   1.71992,   0.05974
1534,1534.00000,  -0.44973,   0.71382
1535,1535.00000,  -0.23592,   1.34934
1536,1536.00000,   0.62859,   1.89453
1537,1537.00000,   0.05272,   1.11822
1538,1538.00000,   0.50917,   0.74948
1539,1539.00000,  -0.32347,   0.72799
1540,1540.00000,   0.02832,   1.16952
1541,1541.00000,   0.02658,   1.25338
1542,1542.00000,   0.21217,   1.13899
1543,1543.00000,   1.11745,   0.72243
1544,1544.00000,   0.07190,   0.06632
1545,1545.00000,  -0.43814,   1.80875
1546,1546.00000,   0.74905,   1.51529
1547,1547.00000,   1.05500,   1.87952
1548,1548.00000,   0.95613,   0.75709
1549,1549.00000,  -0.28385,   0.70878
1550,1550.00000,   0.67949,   1.91235
1551,1551.00000,   0.24869,   1.18204
1552,1552.00000,  -0.99224,   1.88482
1553,1553.00000,  -0.29869,   0.68911
1554,1554.00000,  -0.43770,   1.82842
1555,1555.00000,   1.27750,   0.52053
1556,1556.00000,  -0.74622,   0.66758
1557,1557.00000,   1.11702,   1.44281
1558,1558.00000,  -0.92719,   0.70407
1559,1559.00000,  -0.69493,   0.70975
1560,1560.00000,   0.02722,   1.19725
1561,1561.00000,   0.52888,   0.62747
1562,1562.00000,  -0.40374,   1.37074
1563,1563.00000,   0.36226,   0.16383
1564,1564.00000,   0.11057,   2.10168
1565,1565.00000,   0.09706,   1.16973
1566,1566.00000,   0.59745,   0.68806
1567,1567.00000,   0.33125,   2.06401
1568,1568.00000,   0.55533,   0.64132
1569,1569.00000,   0.64668,   0.73852
1570,1570.00000,   0.16226,   1.16615
1571,1571.00000,   0.44103,   0.62067
1572,1572.00000,  -0.00871,   1.18328
1573,1573.00000,   0.06055,   0.02020
1574,1574.00000,   0.76536,   1.82801
1575,1575.00000,   2.01353,   0.71669
1576,1576.00000,  -0.33682,   1.42662
1577,1577.00000,  -0.79238,   1.39646
1578,1578.00000,   1.75654,   1.28290
1579,1579.00000,   1.18074,   0.81027
1580,1580.00000,   0.61921,   0.67908
1581,1581.00000,   0.24084,   2.15602
1582,1582.00000,   1.73739,   1.12048
1583,1583.00000,   1.26858,   0.74317
1584,1584.00000,  -0.38500,   0.69650
1585,1585.00000,  -0.92710,   0.67165
1586,1586.00000,   0.53108,   1.86621
1587,1587.00000,   0.50126,   0.64771
1588,1588.00000,  -1.82226,   0.68628
1589,1589.00000,   0.00485,   0.06368
1590,1590.00000,   1.03301,   0.67963
1591,1591.00000,   0.60072,   1.81745
1592,1592.00000,   0.04591,   0.02274
1593,1593.00000,   1.24309,   1.81690
1594,1594.00000,  -0.88839,   1.40948
1595,1595.00000,  -0.49888,   2.48583
1596,1596.00000,   1.54838,   1.19788
1597,1597.00000,   0.58167,   0.64742
1598,1598.00000,  -0.48392,   1.37341
1599,1599.00000,   0.53100,   1.79076
1600,1600.00000,  -0.47614,   1.80055
1601,1601.00000,   1.11610,   0.75604
1602,1602.00000,   0.07535,   1.23308
1603,1603.00000,  -1.35912,   0.05297
1604,1604.00000,  -1.41135,   2.08636
1605,1605.00000,   0.83162,   1.42968
1606,1606.00000,  -1.45726,   1.21790
1607,1607.00000,   0.99084,   0.74495
1608,1608.00000,   0.50496,   0.66946
1609,1609.00000,   0.05011,   0.03479
1610,1610.00000,  -0.21940,   1.78144
1611,1611.00000,   0.13146,   0.02898
1612,1612.00000,   0.97316,   0.68634
1613,1613.00000,   0.60359,   0.76627
1614,1614.00000,   0.26432,   1.18957
1615,1615.00000,   0.78102,   1.33749
1616,1616.00000,   0.45188,   1.36742
1617,1617.00000,   0.16276,   1.22964
1618,1618.00000,   0.64876,   1.82323
1619,1619.00000,  -1.35562,   2.09431
1620,1620.00000,   0.22286,   1.18878
1621,1621.00000,  -0.53029,   0.68914
1622,1622.00000,   0.67027,   0.70501
1623,1623.00000,   1.22634,   2.76822
1624,1624.00000,   0.23630,   1.16585
1625,1625.00000,   0.74742,   0.69601
1626,1626.00000,   1.08576,   0.74998
1627,1627.00000,   1.09987,   1.84096
1628,1628.00000,  -0.47063,   1.83208
1629,1629.00000,   0.05630,   1.24164
1630,1630.00000,  -0.80056,   1.43945
1631,1631.00000,   1.20121,   1.39593
1632,1632.00000,  -1.30382,   1.15758
1633,1633.00000,  -0.78862,   1.35232
1634,1634.00000,  -0.61267,   0.84146
1635,1635.00000,  -1.05238,   1.36791
1636,1636.00000,  -0.49595,   0.72893
1637,1637.00000,   1.64361,   1.17310
1638,1638.00000,   0.06092,   2.08408
1639,1639.00000,  -1.35930,   1.22002
1640,1640.00000,   1.74234,   1.17835
1641,1641.00000,   0.59376,   1.43103
1642,1642.00000,   1.58882,   2.09464
1643,1643.00000,   1.60875,   1.19311
1644,1644.00000,   0.25987,   0.07060
1645,1645.00000,  -1.38776,   1.22105
1646,1646.00000,  -0.25975,   0.74307
1647,1647.00000,   2.05009,   0.69186
1648,1648.00000,   1.79560,   1.19487
1649,1649.00000,  -0.11144,   0.59842
1650,1650.00000,  -0.80102,   1.80179
1651,1651.00000,  -0.19592,   1.35014
1652,1652.00000,   1.37928,   0.57890
1653,1653.00000,  -0.27249,   0.68692
1654,1654.00000,   0.72957,   1.76924
1655,1655.00000,   0.24013,   0.03842
1656,1656.00000,   1.67873,   0.07520
1657,1657.00000,  -0.24399,   0.70255
1658,1658.00000,  -2.31974,   0.71069
1659,1659.00000,  -0.51052,   2.49691
1660,1660.00000,  -0.22433,   0.64043
1661,1661.00000,   1.41674,   1.16775
1662,1662.00000,   0.48949,   1.34446
1663,1663.00000,   1.51769,   1.19508
1664,1664.00000,  -0.96336,   1.38822
1665,1665.00000,   2.16430,   1.38823
1666,1666.00000,  -0.82829,   1.83358
1667,1667.00000,   0.72853,   0.70639
1668,1668.00000,  -0.24242,   0.68634
1669,1669.00000,  -0.53531,   1.36137
1670,1670.00000,  -0.93016,   1.86651
1671,1671.00000,   0.73251,   0.70798
1672,1672.00000,  -0.33683,   0.74952
1673,1673.00000,  -0.12108,   0.75466
1674,1674.00000,  -1.35538,   1.23761
1675,1675.00000,  -0.03053,   0.03636
1676,1676.00000,  -0.31128,   0.71423
1677,1677.00000,   1.18948,   1.44599
1678,1678.00000,   0.90464,   1.39893
1679,1679.00000,  -0.83300,   0.65101
1680,1680.00000,   0.24720,   1.28464
1681,1681.00000,   0.11437,   2.46301
1682,1682.00000,   1.54421,   1.21250
1683,1683.00000,   0.07530,   1.16486
1684,1684.00000,   0.24879,   1.28500
1685,1685.00000,   1.11823,   0.70955
1686,1686.00000,   0.38188,   1.13956
1687,1687.00000,   0.00155,   1.17104
1688,1688.00000,   0.24838,   0.04838
1689,1689.00000,  -0.75302,   0.73409
1690,1690.00000,   0.08266,   1.14940
1691,1691.00000,   0.19452,   0.00838
1692,1692.00000,   0.21876,   2.45623
1693,1693.00000,   0.44571,   0.65520
1694,1694.00000,  -0.94749,   0.69407
1695,1695.00000,   1.37354,   1.93854
1696,1696.00000,   0.82815,   1.87325
1697,1697.00000,   0.17269,   0.05569
1698,1698.00000,  -0.02790,   0.05783
1699,1699.00000,   1.27985,   1.98044
1700,1700.00000,  -1.42908,   1.22800
1701,1701.00000,   0.20172,   1.19022
1702,1702.00000,   0.51905,   1.39821
1703,1703.00000,  -0.41307,   0.76492
1704,1704.00000,   0.18416,   1.24681
1705,1705.00000,   1.25500,   1.38970
1706,1706.00000,   2.47211,   0.72813
1707,1707.00000,   1.29055,   0.55080
1708,1708.00000,   0.54668,   1.36570
1709,1709.00000,   0.46536,   1.40338
1710,1710.00000,   1.45862,   1.19581
1711,1711.00000,   1.82081,   1.33309
1712,1712.00000,   0.71012,   1.74402
1713,1713.00000,   0.78599,   1.39211
1714,1714.00000,  -0.44062,   0.67047
1715,1715.00000,   0.08611,   0.01651
1716,1716.00000,  -0.25117,   0.60612
1717,1717.00000,   0.68292,   1.43498
1718,1718.00000,  -0.47079,   0.69449
1719,1719.00000,   1.66437,   0.05327
1720,1720.00000,  -1.87215,   0.68137
1721,1721.00000,   0.03404,   1.16599
1722,1722.00000,   0.72771,   1.44220
1723,1723.00000,   0.22575,   1.18250
1724,1724.00000,   1.48632,   1.48951
1725,1725.00000,   0.35525,   0.12485
1726,1726.00000,   0.66925,   0.67686
1727,1727.00000,  -0.78780,   1.86035
1728,1728.00000,   0.70842,   1.43742
1729,1729.00000,  -0.40262,   1.38116
1730,1730.00000,  -1.41411,   1.20438
1731,1731.00000,   0.73217,   0.60206
1732,1732.00000,   0.75909,   1.38796
1733,1733.00000,  -1.30390,   1.22755
1734,1734.00000,  -0.48228,   0.73028
1735,1735.00000,   0.11390,   1.26181
1736,1736.00000,  -1.46381,   0.03502
1737,1737.00000,  -2.68738,   0.05384
1738,1738.00000,   0.16745,   0.03060
1739,1739.00000,  -1.21088,   1.20074
1740,1740.00000,   0.98687,   0.63550
1741,1741.00000,   0.03072,   1.15731
1742,1742.00000,   0.14770,   2.07940
1743,1743.00000,   1.47296,   1.26244
1744,1744.00000,   1.60650,   0.08436
1745,1745.00000,   1.01630,   0.66604
1746,1746.00000,  -0.81456,   0.59805
1747,1747.00000,  -1.46201,   0.03610
1748,1748.00000,  -0.03868,   2.02798
1749,1749.00000,   0.65292,   1.42423
1750,1750.00000,   0.35152,   0.04951
1751,1751.00000,  -0.20258,   1.82564
1752,1752.00000,  -0.40513,   1.30772
1753,1753.00000,   0.74678,   0.73399
1754,1754.00000,  -0.27422,   1.84119
1755,1755.00000,   0.96471,   1.39484
1756,1756.00000,   0.32414,   0.03691
1757,1757.00000,  -0.43788,   1.38792
1758,1758.00000,  -0.79567,   1.38724
1759,1759.00000,  -1.79344,   0.71439
1760,1760.00000,  -0.36737,   1.32073
1761,1761.00000,   0.01875,   1.24924
1762,1762.00000,   0.75093,   0.59233
1763,1763.00000,   1.28473,   0.74377
1764,1764.00000,  -0.91610,   0.70982
1765,1765.00000,  -0.44620,   0.66377
1766,1766.00000,   0.03928,   0.03917
1767,1767.00000,  -0.31637,   0.58448
1768,1768.00000,  -0.00508,   0.03743
1769,1769.00000,  -0.37471,   1.39290
1770,1770.00000,  -0.29954,   1.88050
1771,1771.00000,  -0.44992,   0.69460
1772,1772.00000,  -0.48112,   1.38023
1773,1773.00000,   1.22593,   1.81325
1774,1774.00000,   0.66517,   0.68080
1775,1775.00000,  -1.12492,   1.26397
1776,1776.00000,   2.00999,   0.65355
1777,1777.00000,   0.13801,   1.24991
1778,1778.00000,   0.06244,   1.19631
1779,1779.00000,   0.11975,   2.10614
1780,1780.00000,   0.26993,   1.25372
1781,1781.00000,  -0.16334,   0.75781
1782,1782.00000,   0.38666,   1.28743
1783,1783.00000,   0.26912,   1.21634
1784,1784.00000,   0.03748,   1.25522
1785,1785.00000,   2.34738,   1.37366
1786,1786.00000,   0.30944,   0.06934
1787,1787.00000,  -0.96358,   1.87460
1788,1788.00000,  -0.62632,   0.86388
1789,1789.00000,  -0.01328,   1.25709
1790,1790.00000,   1.68623,   1.21184
1791,1791.00000,   0.54852,   0.73692
1792,1792.00000,  -0.82032,   0.70958
1793,1793.00000,   0.14884,   0.05000
1794,1794.00000,   1.22189,   0.73365
1795,1795.00000,   0.09938,   0.01222
1796,1796.00000,  -0.44970,   0.66777
1797,1797.00000,  -0.17721,   1.32805
1798,1798.00000,  -0.41566,   1.85030
1799,1799.00000,  -0.36433,   0.74548
1800,1800.00000,  -1.33499,   1.23635
1801,1801.00000,  -0.24692,   1.34315
1802,1802.00000,   0.56468,   0.74112
1803,1803.00000,   1.03901,   0.68311
1804,1804.00000,  -0.38078,   1.85371
1805,1805.00000,   0.28708,   2.05639
1806,1806.00000,   0.61319,   0.68193
1807,1807.00000,   0.21509,   1.18778
1808,1808.00000,  -0.42895,   0.69881
1809,1809.00000,   0.83451,   0.73072
1810,1810.00000,   1.70821,   1.21921
1811,1811.00000,  -1.35309,   0.03772
1812,1812.00000,  -1.77055,   1.41009
1813,1813.00000,   0.99897,   0.71333
1814,1814.00000,  -0.85763,   0.70046
1815,1815.00000,   0.19219,   1.18588
1816,1816.00000,   0.28419,   1.95661
1817,1817.00000,   2.27560,   1.44192
1818,1818.00000,   0.03147,   2.03185
1819,1819.00000,   1.13688,   1.38838
1820,1820.00000,   0.11728,   0.02957
1821,1821.00000,   0.71601,   0.72330
1822,1822.00000,   0.73932,   0.77219
1823,1823.00000,  -1.21760,   1.17548
1824,1824.00000,  -0.61922,   0.72526
1825,1825.00000,   0.18050,   1.16502
1826,1826.00000,  -0.20715,   1.42082
1827,1827.00000,  -0.91312,   1.36065
1828,1828.00000,  -0.86184,   0.70946
1829,1829.00000,   1.21297,   0.81421
1830,1830.00000,   1.73060,   1.15661
1831,1831.00000,   0.10450,   0.04761
1832,1832.00000,   0.05143,   1.21123
1833,1833.00000,  -0.44803,   1.38828
1834,1834.00000,  -1.11777,   1.17648
1835,1835.00000,   1.13545,   0.84272
1836,1836.00000,  -0.77893,   1.84561
1837,1837.00000,   0.67021,   1.78808
1838,1838.00000,   0.06567,   0.05705
1839,1839.00000,   0.42272,   0.06301
1840,1840.00000,  -0.43839,   0.69467
1841,1841.00000,   0.11150,   1.25143
1842,1842.00000,   2.28057,   0.63176
1843,1843.00000,   0.24731,   0.09757
1844,1844.00000,  -0.74632,   0.71588
1845,1845.00000,   0.62725,   0.63593
1846,1846.00000,   0.75437,   0.71622
1847,1847.00000,  -0.20619,   1.82205
1848,1848.00000,  -0.36717,   0.67557
1849,1849.00000,  -0.46259,   1.36671
1850,1850.00000,   0.67880,   0.73473
1851,1851.00000,  -0.22226,   0.62577
1852,1852.00000,   0.10246,   1.18292
1853,1853.00000,   0.29569,   2.15911
1854,1854.00000,   0.59845,   0.61692
1855,1855.00000,  -0.22851,   1.39201
1856,1856.00000,   1.23703,   1.36129
1857,1857.00000,   0.99163,   0.66663
1858,1858.00000,  -0.24505,   0.73647
1859,1859.00000,  -0.61980,   0.69123
1860,1860.00000,   1.45450,   1.20255
1861,1861.00000,   0.58067,   1.87708
1862,1862.00000,   1.64188,   1.18305
1863,1863.00000,   0.25861,   0.09930
1864,1864.00000,   0.45542,   1.77894
1865,1865.00000,   1.51542,   2.10738
1866,1866.00000,  -0.77649,   0.70062
1867,1867.00000,   1.01064,   0.72672
1868,1868.00000,  -1.40324,   1.17791
1869,1869.00000,  -0.29276,   1.35928
1870,1870.00000,  -0.29216,   0.68244
1871,1871.00000,  -0.38195,   1.79773
1872,1872.00000,  -0.21019,   1.83578
1873,1873.00000,   1.64125,   1.11477
1874,1874.00000,   0.48868,   0.66490
1875,1875.00000,   0.58992,   1.33609
1876,1876.00000,   0.50225,   0.66624
1877,1877.00000,  -0.60034,   0.76294
1878,1878.00000,   0.31727,   1.09025
1879,1879.00000,   0.09618,   0.00936
1880,1880.00000,   0.26415,   1.20903
1881,1881.00000,  -2.28019,   0.71790
1882,1882.00000,  -0.74872,   1.48459
1883,1883.00000,   0.58209,   1.37794
1884,1884.00000,  -0.42015,   1.81793
1885,1885.00000,   0.26788,   2.14974
1886,1886.00000,  -1.40208,   1.22998
1887,1887.00000,   0.30818,   1.31625
1888,1888.00000,   1.19729,   1.81501
1889,1889.00000,   1.37015,   1.40311
1890,1890.00000,   0.28570,   0.09023
1891,1891.00000,   0.56913,   0.67651
1892,1892.00000,   0.21607,   0.11905
1893,1893.00000,   1.57152,   0.03911
1894,1894.00000,   0.78935,   0.59746
1895,1895.00000,   0.30622,   1.28745
1896,1896.00000,   1.25354,   0.62395
1897,1897.00000,  -0.33245,   0.63923
1898,1898.00000,  -0.34916,   0.73651
1899,1899.00000,  -1.76452,   0.70228
1900,1900.00000,   0.26272,   1.19466
1901,1901.00000,   0.77812,   0.67183
1902,1902.00000,   0.23982,   1.17760
1903,1903.00000,   1.18236,   1.35440
1904,1904.00000,   0.19467,   2.06969
1905,1905.00000,   0.46535,   1.32907
1906,1906.00000,   0.71973,   1.86801
1907,1907.00000,  -0.50615,   0.70071
1908,1908.00000,   1.03793,   1.84369
1909,1909.00000,  -0.52464,   1.39378
1910,1910.00000,  -0.99196,   0.67647
1911,1911.00000,  -0.29684,   1.34321
1912,1912.00000,   0.01123,   0.01449
1913,1913.00000,   0.64550,   1.38279
1914,1914.00000,   1.07671,   1.32674
1915,1915.00000,   0.75005,   0.65211
1916,1916.00000,   0.77631,   0.73138
1917,1917.00000,   0.63778,   1.38738
